# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 754  of event 'cpu-clock'
# Event count (approx.): 3788944250
#
# Overhead  Shared Object         Symbol                                                                                                                                                                                                                                                   IPC   [IPC Coverage]
# ........  ....................  .......................................................................................................................................................................................................................................................  ....................
#
     0.13%  pin.so                [.] <pgrx::memcxt::PgMemoryContexts>::value                                                                                                                                                                                                              -      -            
     0.13%  pin.so                [.] <pin_core::grouped::Header>::read                                                                                                                                                                                                                    -      -            
     0.13%  pin.so                [.] <pin_core::mutable::page::Page>::validate                                                                                                                                                                                                            -      -            
     0.13%  pin.so                [.] __rustc::__rdl_realloc                                                                                                                                                                                                                               -      -            
     0.13%  pin.so                [.] __rustc::__rust_dealloc                                                                                                                                                                                                                              -      -            
     0.13%  pin.so                [.] core::ptr::drop_glue::<pin_core::query::Query>                                                                                                                                                                                                       -      -            
     0.13%  pin.so                [.] matches_wrapper                                                                                                                                                                                                                                      -      -            
     0.13%  pin.so                [.] pgrx::datum::from::convert_varlena_to_str_memoized                                                                                                                                                                                                   -      -            
     0.13%  pin.so                [.] pgrx_pg_sys::submodules::panic::run_guarded::<core::panic::unwind_safe::AssertUnwindSafe<pin::matching::matches_wrapper::{closure#0}>, pgrx::datum::Datum>                                                                                           -      -            
     0.13%  pin.so                [.] pgrx_pg_sys::submodules::thread_check::check_active_thread                                                                                                                                                                                           -      -            
     0.13%  pin.so                [.] pin_bitmap_add                                                                                                                                                                                                                                       -      -            
     0.13%  pin.so                [.] pin_core::codec::records::payload                                                                                                                                                                                                                    -      -            
     0.13%  pin.so                [.] pin_core::mutable::grouped::scan::delta::<pin::storage_impl::PgStore, pin::am::bitmap::bitmap_inner::{closure#0}::{closure#0}>                                                                                                                       -      -            
     0.13%  pin.so                [.] pin_core::mutable::grouped::scan::scan_query::<pin::storage_impl::PgStore, pin::am::bitmap::bitmap_inner::{closure#0}::{closure#0}>                                                                                                                  -      -            
     0.13%  pin.so                [.] pin_storage_read                                                                                                                                                                                                                                     -      -            
     0.13%  pin.so                [.] unicode_normalization::normalize::compose                                                                                                                                                                                                            -      -            
     0.13%  postgres              [.] AtEOXact_Parallel                                                                                                                                                                                                                                    -      -            
     0.13%  postgres              [.] ExecuteQuery                                                                                                                                                                                                                                         -      -            
     0.13%  postgres              [.] IncrBufferRefCount                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] LWLockRelease                                                                                                                                                                                                                                        -      -            
     0.13%  postgres              [.] PortalDrop                                                                                                                                                                                                                                           -      -            
     0.13%  postgres              [.] ReleaseBuffer                                                                                                                                                                                                                                        -      -            
     0.13%  postgres              [.] ResourceOwnerForget                                                                                                                                                                                                                                  -      -            
     0.13%  postgres              [.] StartReadBuffer                                                                                                                                                                                                                                      -      -            
     0.13%  postgres              [.] base_yyparse                                                                                                                                                                                                                                         -      -            
     0.13%  postgres              [.] heap_form_minimal_tuple                                                                                                                                                                                                                              -      -            
     0.13%  postgres              [.] pgstat_count_io_op                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] slot_getsomeattrs_int                                                                                                                                                                                                                                -      -            
     0.13%  postgres              [.] tbm_add_tuples                                                                                                                                                                                                                                       -      -            
     0.13%  postgres              [.] 0x00000000001e368e                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000001e3935                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000001e3958                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000001e3bb6                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x0000000000276e79                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003ba471                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003bb850                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003bb8cb                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003bbe4a                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003cd055                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003cdc5f                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003cdc78                                                                                                                                                                                                                                   -      -            
     0.13%  postgres              [.] 0x00000000003cdcd1                                                                                                                                                                                                                                   -      -            
