# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 743  of event 'cpu-clock'
# Event count (approx.): 3733667875
#
# Overhead  Shared Object         Symbol                                                                                                                                                                                                                                                                 IPC   [IPC Coverage]
# ........  ....................  .....................................................................................................................................................................................................................................................................  ....................
#
     0.13%  postgres              [.] 0x000000000048e392                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x0000000000497daf                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x0000000000498091                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x000000000059b841                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x000000000059b84f                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x000000000059b959                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x000000000059b9b6                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x000000000059b9ca                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x000000000059ba6f                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x000000000059bb1d                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x000000000059c9c7                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000005a13fa                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000005c1970                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000005c1973                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000005c19a7                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000005c7340                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000005c737a                                                                                                                                                                                                                                                 -      -            
     0.13%  postgres              [.] 0x00000000007664a4                                                                                                                                                                                                                                                 -      -            


#
# (Cannot load tips.txt file, please install perf!)
#
