# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 952  of event 'cpu-clock'
# Event count (approx.): 4783919000
#
# Overhead  Shared Object      Symbol                                                                                                                                                                                                                                                                 IPC   [IPC Coverage]
# ........  .................  .....................................................................................................................................................................................................................................................................  ....................
#
     0.11%  postgres           [.] 0x00000000001e3640                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000001e38a1                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000001e38b5                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000001e38e0                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000001e3993                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000001e3a33                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000001e3ac4                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000001e3ae0                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000001e3b48                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000001e3ba5                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000244a6d                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003ba4b5                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003baa47                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003baa52                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003baa63                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003baab2                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003bb8a8                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003cc3d3                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003d6309                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003d6334                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003d7e42                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003d7e79                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003d7e7e                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003e02b0                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003e02be                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003e02e7                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003e0361                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000003e0380                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000048e39a                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497963                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000004979dc                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000004979ec                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000004979f6                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497c4e                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497c61                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497c67                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497c81                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497c9d                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497ca0                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497cb0                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497cbe                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497d07                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497d0d                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497dc8                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497dd3                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x0000000000497dd7                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x00000000004980ad                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000049811c                                                                                                                                                                                                                                                 -      -            
     0.11%  postgres           [.] 0x000000000059b841                                                                                                                                                                                                                                                 -      -            
