# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 828  of event 'cpu-clock'
# Event count (approx.): 4160803500
#
# Overhead  Shared Object         Symbol                                                                                                                                                                                                                                                                 IPC   [IPC Coverage]
# ........  ....................  .....................................................................................................................................................................................................................................................................  ....................
#
     0.12%  pin.so                [.] <pin_core::grouped::Header>::read                                                                                                                                                                                                                                  -      -            
     0.12%  pin.so                [.] <pin_core::grouped::bitmap::Bitmap>::offsets                                                                                                                                                                                                                       -      -            
     0.12%  pin.so                [.] <pin_core::mutable::page::OwnerRef>::read                                                                                                                                                                                                                          -      -            
     0.12%  pin.so                [.] <pin_core::mutable::page::Page>::bytes                                                                                                                                                                                                                             -      -            
     0.12%  pin.so                [.] <pin_core::mutable::page::Page>::check_next                                                                                                                                                                                                                        -      -            
     0.12%  pin.so                [.] <pin_core::mutable::page::Page>::grouped_state                                                                                                                                                                                                                     -      -            
     0.12%  pin.so                [.] <pin_core::mutable::page::Page>::read_with::<<pin::storage_impl::PgStore as pin_core::mutable::PageStore>::read::{closure#0}>                                                                                                                                      -      -            
     0.12%  pin.so                [.] <pin_core::mutable::page::Page>::validate_grouped                                                                                                                                                                                                                  -      -            
     0.12%  pin.so                [.] <pin_core::mutable::page::Terms as core::iter::traits::iterator::Iterator>::next                                                                                                                                                                                   -      -            
     0.12%  pin.so                [.] <pin_core::query::Builder>::literal                                                                                                                                                                                                                                -      -            
     0.12%  pin.so                [.] LockBuffer@plt                                                                                                                                                                                                                                                     -      -            
     0.12%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<(), pin::am::begin_scan::begin_scan_inner::{closure#0}>::{closure#0}>                                                                                         -      -            
     0.12%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<(), pin::am::rescan::rescan_inner::{closure#0}>::{closure#0}>                                                                                                 -      -            
     0.12%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::call_from_c_to_rust::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<*mut pgrx_pg_sys::include::pg18::IndexScanDescData, pin::am::begin_scan::begin_scan_inner::{closure#1}>::{closure#0}>                    -      -            
     0.12%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::call_from_c_to_rust::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<i32, pgrx_pg_sys::include::pg18::GetDatabaseEncoding::{closure#0}>::{closure#0}>                                                         -      -            
     0.12%  pin.so                [.] pgrx_pg_sys::submodules::thread_check::check_active_thread                                                                                                                                                                                                         -      -            
     0.12%  pin.so                [.] pin::am::end_scan::end_scan_inner                                                                                                                                                                                                                                  -      -            
     0.12%  pin.so                [.] pin::storage_impl::interrupt                                                                                                                                                                                                                                       -      -            
     0.12%  pin.so                [.] pin_bitmap_add                                                                                                                                                                                                                                                     -      -            
     0.12%  pin.so                [.] pin_core::grouped::query::needed_terms                                                                                                                                                                                                                             -      -            
     0.12%  pin.so                [.] pin_core::memory::reserve::<pin_core::query::Node>                                                                                                                                                                                                                 -      -            
     0.12%  pin.so                [.] pin_core::mutable::following                                                                                                                                                                                                                                       -      -            
     0.12%  pin.so                [.] pin_kernels::grouped::candidates                                                                                                                                                                                                                                   -      -            
     0.12%  pin.so                [.] pin_storage_blocks                                                                                                                                                                                                                                                 -      -            
     0.12%  pin.so                [.] pin_storage_check                                                                                                                                                                                                                                                  -      -            
     0.12%  postgres              [.] AfterTriggerFireDeferred                                                                                                                                                                                                                                           -      -            
     0.12%  postgres              [.] AllocSetGetChunkSpace                                                                                                                                                                                                                                              -      -            
     0.12%  postgres              [.] AtEOXact_GUC                                                                                                                                                                                                                                                       -      -            
     0.12%  postgres              [.] CreateTemplateTupleDesc                                                                                                                                                                                                                                            -      -            
     0.12%  postgres              [.] ExecBuildProjectionInfo                                                                                                                                                                                                                                            -      -            
     0.12%  postgres              [.] ExecInitNode                                                                                                                                                                                                                                                       -      -            
     0.12%  postgres              [.] ExecScan                                                                                                                                                                                                                                                           -      -            
     0.12%  postgres              [.] ExecStoreBufferHeapTuple                                                                                                                                                                                                                                           -      -            
     0.12%  postgres              [.] ExecStoreMinimalTuple                                                                                                                                                                                                                                              -      -            
     0.12%  postgres              [.] FetchPreparedStatement                                                                                                                                                                                                                                             -      -            
     0.12%  postgres              [.] LockReleaseAll                                                                                                                                                                                                                                                     -      -            
     0.12%  postgres              [.] PortalCleanup                                                                                                                                                                                                                                                      -      -            
     0.12%  postgres              [.] PortalDrop                                                                                                                                                                                                                                                         -      -            
     0.12%  postgres              [.] PortalRun                                                                                                                                                                                                                                                          -      -            
     0.12%  postgres              [.] PostgresMain                                                                                                                                                                                                                                                       -      -            
     0.12%  postgres              [.] RelationIdGetRelation                                                                                                                                                                                                                                              -      -            
     0.12%  postgres              [.] ResourceOwnerDelete                                                                                                                                                                                                                                                -      -            
     0.12%  postgres              [.] ResourceOwnerEnlarge                                                                                                                                                                                                                                               -      -            
     0.12%  postgres              [.] ResourceOwnerForget                                                                                                                                                                                                                                                -      -            
     0.12%  postgres              [.] ResourceOwnerForgetLock                                                                                                                                                                                                                                            -      -            
     0.12%  postgres              [.] StartReadBuffers                                                                                                                                                                                                                                                   -      -            
     0.12%  postgres              [.] UnlockReleaseBuffer                                                                                                                                                                                                                                                -      -            
     0.12%  postgres              [.] WaitEventSetWait                                                                                                                                                                                                                                                   -      -            
     0.12%  postgres              [.] bms_is_member                                                                                                                                                                                                                                                      -      -            
     0.12%  postgres              [.] exprTypmod                                                                                                                                                                                                                                                         -      -            
     0.12%  postgres              [.] expression_tree_walker_impl                                                                                                                                                                                                                                        -      -            
     0.12%  postgres              [.] get_typtype                                                                                                                                                                                                                                                        -      -            
     0.12%  postgres              [.] index_getbitmap                                                                                                                                                                                                                                                    -      -            
     0.12%  postgres              [.] index_rescan                                                                                                                                                                                                                                                       -      -            
     0.12%  postgres              [.] lappend                                                                                                                                                                                                                                                            -      -            
     0.12%  postgres              [.] makeString                                                                                                                                                                                                                                                         -      -            
     0.12%  postgres              [.] pairingheap_remove                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] pg_qsort                                                                                                                                                                                                                                                           -      -            
     0.12%  postgres              [.] secure_read                                                                                                                                                                                                                                                        -      -            
     0.12%  postgres              [.] tag_hash                                                                                                                                                                                                                                                           -      -            
     0.12%  postgres              [.] tbm_add_tuples                                                                                                                                                                                                                                                     -      -            
     0.12%  postgres              [.] 0x0000000000194224                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000001d73af                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000001e35a0                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000001e3916                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000001e3ac4                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000002773d3                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003b065f                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003ba4bd                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003bb89f                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003bb8ac                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003cbf0a                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003cc3a0                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003d1dd4                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003d299a                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003d7c86                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003d7cfc                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003d7e10                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000003e05b6                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x000000000040f8ee                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000004272b5                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x000000000048e38c                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x000000000059b0a4                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x000000000059ba6f                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x000000000059bb1d                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000005a1305                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000005a14f2                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000005a15ce                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000005c19d9                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000005c2a8c                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000005c7340                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000005e280e                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000006c09ea                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000007595d6                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x0000000000766308                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x0000000000772a21                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x000000000078daaf                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x000000000078dbeb                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000007d6e40                                                                                                                                                                                                                                                 -      -            
     0.12%  postgres              [.] 0x00000000007d6edf                                                                                                                                                                                                                                                 -      -            


#
# (Cannot load tips.txt file, please install perf!)
#
